sample_idx,t_rel_s,stamp_s,t_in_traj_s,x_des_m,y_des_m,z_des_m,x_act_m,y_act_m,z_act_m,ex_m,ey_m,ez_m,e_pos_norm_m,vx_des_mps,vy_des_mps,vz_des_mps,speed_des_mps,vx_act_mps,vy_act_mps,vz_act_mps,speed_act_mps,wx_act_radps,wy_act_radps,wz_act_radps,roll_des_rad,pitch_des_rad,yaw_des_rad,roll_act_rad,pitch_act_rad,yaw_act_rad,e_roll_rad,e_pitch_rad,e_yaw_rad,e_ang_norm_rad,roll_des_deg,pitch_des_deg,yaw_des_deg,roll_act_deg,pitch_act_deg,yaw_act_deg,e_roll_deg,e_pitch_deg,e_yaw_deg,e_ang_norm_deg
0,0.0008444786071777344,1775788850.6247547,0.928959312,-16.40894665555834,-0.18111815883074225,0.5192708149876258,-19.42102553493561,0.2591319177929588,0.6269801358232481,-3.0120788793772704,0.4402500766237011,0.10770932083562224,3.045987623637476,0.0,0.0,0.0,0.0,-0.18344914496390766,-0.5744407317928407,0.6249343640826757,0.868434627673322,1.1798589349153548,0.3620646138767849,-1.8315400796769652,0.0,0.0,0.0,0.13092876853807192,-0.02287167752088837,-1.8543406608646011,0.13092876853807178,-0.02287167752088859,-1.8543406608646011,1.859097830292769,0.0,0.0,0.0,7.501665854076759,-1.3104505923311414,-106.24589364704156,7.501665854076751,-1.310450592331154,-106.24589364704156,106.51845937770423
1,0.005865573883056641,1775788850.6297758,0.933980451,-16.40894665555834,-0.18111815883074225,0.5192708149876258,-19.421973233736196,0.2562745360642971,0.6302317107053027,-3.0130265781778576,0.4373926948950394,0.11096089571767687,3.046629916929882,0.0,0.0,0.0,0.0,-0.1957661663075163,-0.5684945997645541,0.6759546220605802,0.9046685320697656,1.1820737302010578,0.30074044678123785,-1.5725852484835101,0.0,0.0,0.0,0.13701045241886783,-0.020096783361902463,-1.8625577778317388,0.13701045241886778,-0.02009678336190257,-1.8625577778317388,1.8676983751492164,0.0,0.0,0.0,7.850120672779108,-1.1514608684257448,-106.71669976902388,7.850120672779105,-1.151460868425751,-106.71669976902388,107.01123429949162
2,0.010849714279174805,1775788850.63476,0.93896444,-16.40894665555834,-0.18111815883074225,0.5192708149876258,-19.4229845402932,0.2534471630269677,0.6337420801437517,-3.0140378847348614,0.4345653218577099,0.11447126515612582,3.0473554207090348,0.0,0.0,0.0,0.0,-0.2088893951136522,-0.5624337969452663,0.7284147247340739,0.9436919871158349,1.1835897435377034,0.24772342984691897,-1.3096121837141284,0.0,0.0,0.0,0.14305629274906806,-0.0177369789362429,-1.869504809717947,0.14305629274906817,-0.01773697893624293,-1.869504809717947,1.8750541157191782,0.0,0.0,0.0,8.19652180730956,-1.0162540343591586,-107.11473537624641,8.196521807309567,-1.0162540343591604,-107.11473537624641,107.43268718934358
3,0.01609063148498535,1775788850.6400008,0.944205492,-16.40894665555834,-0.18111815883074225,0.5192708149876258,-19.424063442767146,0.2506504221169104,0.6375179052284674,-3.0151167872088074,0.4317685809476527,0.11824709024084157,3.0481692410941252,0.0,0.0,0.0,0.0,-0.2228016803346523,-0.5562386595951538,0.7821040692404894,0.9852557080832824,1.184567632417438,0.2021603357925746,-1.0431566325161674,0.0,0.0,0.0,0.1490717081968167,-0.015771507449083347,-1.875163157719959,0.14907170819681692,-0.015771507449083177,-1.875163157719959,1.8811453911652394,0.0,0.0,0.0,8.541179724483356,-0.903640813391615,-107.43893483577799,8.541179724483369,-0.9036408133916052,-107.43893483577799,107.78169156425456
4,0.020847797393798828,1775788850.644758,0.948962639,-16.40894665555834,-0.18111815883074225,0.5192708149876258,-19.42521384397013,0.24788502932813689,0.6415648611367832,-3.016267188411792,0.42900318815887917,0.1222940461491574,3.0490764701895543,0.0,0.0,0.0,0.0,-0.23748611181566623,-0.5498918684852878,0.8368383694841905,1.0291157257434767,1.1851416365536214,0.16329194309147257,-0.7736859269195691,0.0,0.0,0.0,0.1550613666659764,-0.01418345606586521,-1.8795166826165437,0.15506136666597659,-0.01418345606586513,-1.8795166826165437,1.8859555026808534,0.0,0.0,0.0,8.884361875490997,-0.812652171483303,-107.68837343835742,8.884361875491008,-0.8126521714832985,-107.68837343835742,108.05729065308651
5,0.02651381492614746,1775788850.650424,0.95462855,-16.40894665555834,-0.18111815883074225,0.5192708149876258,-19.426439541373085,0.24515177206554656,0.6458876111859845,-3.0174928858147467,0.42626993089628884,0.12661679619835864,3.0500821600423276,0.0,0.0,0.0,0.0,-0.25291069805346006,-0.5433847817082597,0.892351712340131,1.0749522876381004,1.185415043037827,0.12018878153444189,-0.5018802953200742,0.0,0.0,0.0,0.1610291432802736,-0.012973717870116388,-1.8825541493640654,0.1610291432802735,-0.012973717870116364,-1.8825541493640654,1.8894731613941522,0.0,0.0,0.0,9.226290288567098,-0.7433392785511246,-107.86240746340174,9.226290288567093,-0.7433392785511231,-107.86240746340174,108.25883765112596
6,0.0317683219909668,1775788850.6556785,0.959883012,-16.40894665555834,-0.18111815883074225,0.5192708149876258,-19.427744068455713,0.24245144370568938,0.6504888848909507,-3.0187974128973742,0.4235696025364316,0.13121806990332485,3.051191113348671,0.0,0.0,0.0,0.0,-0.26900573236103337,-0.5367196482638533,0.9481718576426886,1.122257517908059,1.1854459255043033,0.03977998540187312,-0.228958902543783,0.0,0.0,0.0,0.16697825309136227,-0.012259634295220586,-1.88428848800645,0.16697825309136238,-0.01225963429522059,-1.88428848800645,1.8917122248566587,0.0,0.0,0.0,9.567149172602349,-0.7024253034899811,-107.96177774785683,9.567149172602356,-0.7024253034899813,-107.96177774785683,108.38712653758952
7,0.035849809646606445,1775788850.65976,0.963964574,-16.40894665555834,-0.18111815883074225,0.5192708149876258,-19.42913057900266,0.23978486140414548,0.6553690683979847,-3.0201839234443213,0.42090302023488774,0.13609825341035886,3.0524077411865758,0.0,0.0,0.0,0.0,-0.28568552368365296,-0.5298830933815777,1.003817878323073,1.1704882075164484,1.1853538555220782,-0.10923807749879096,0.043833974441512415,0.0,0.0,0.0,0.17291110862667897,-0.012319233044646235,-1.8847682867208586,0.1729111086266788,-0.012319233044646438,-1.8847682867208586,1.892723305086614,0.0,0.0,0.0,9.907076755236824,-0.7058400602963285,-107.98926818920825,9.907076755236815,-0.7058400602963402,-107.98926818920825,108.44505716751507
8,0.04085040092468262,1775788850.6647606,0.968965233,-16.40894665555834,-0.18111815883074225,0.5192708149876258,-19.43060166511685,0.23715294491372288,0.6605256090861329,-3.0216550095585113,0.41827110374446513,0.14125479409850705,3.053735848084027,0.0,0.0,0.0,0.0,-0.3028102741196161,-0.5228458438702699,1.0585966310968424,1.2188882909989724,1.1854659788869968,-0.33606085102824335,0.3146971274338412,0.0,0.0,0.0,0.17882896660802539,-0.013543735326170554,-1.884074835758253,0.17882896660802539,-0.01354373532617048,-1.884074835758253,1.892591138836428,0.0,0.0,0.0,10.246145041325784,-0.7759988730318121,-107.94953637575166,10.246145041325784,-0.7759988730318079,-107.94953637575166,108.43748459918535
9,0.046953678131103516,1775788850.6708639,0.975068393,-16.4059798922873,-0.15295335536544377,0.5192708149876258,-19.432159136320607,0.23455682812014783,0.6659523322877059,-3.026179244033308,0.38751018348559163,0.14668151730008006,3.0544132704728244,0.0,0.0,0.0,0.0,-0.3202068776999409,-0.5155530299182661,1.1117525529775283,1.266617981175185,1.1863644570371632,-0.6262512035947772,0.5816621438398641,0.0,0.0,0.0,0.1847316041362906,-0.01629329774047898,-1.8823002138890108,0.18473160413629053,-0.01629329774047905,-1.8823002138890108,1.8914135804536887,0.0,0.0,0.0,10.584341259690913,-0.9335371948794859,-107.84785803241246,10.584341259690909,-0.9335371948794902,-107.84785803241246,108.37001547372414
