sample_idx,t_rel_s,stamp_s,t_in_traj_s,x_des_m,y_des_m,z_des_m,x_act_m,y_act_m,z_act_m,ex_m,ey_m,ez_m,e_pos_norm_m,vx_des_mps,vy_des_mps,vz_des_mps,speed_des_mps,vx_act_mps,vy_act_mps,vz_act_mps,speed_act_mps,wx_act_radps,wy_act_radps,wz_act_radps,roll_des_rad,pitch_des_rad,yaw_des_rad,roll_act_rad,pitch_act_rad,yaw_act_rad,e_roll_rad,e_pitch_rad,e_yaw_rad,e_ang_norm_rad,roll_des_deg,pitch_des_deg,yaw_des_deg,roll_act_deg,pitch_act_deg,yaw_act_deg,e_roll_deg,e_pitch_deg,e_yaw_deg,e_ang_norm_deg
0,0.0,1775825889.0242012,0.036550275,-19.218451496091337,-0.9288383560617517,0.8343937045192458,-19.31,-0.92,0.8237548406682066,-0.09154850390866187,0.008838356061751651,-0.010638863851039182,0.09258742101295148,4.657199510722255,-0.4356998325252937,0.5437483582897336,4.709034285697754,0.0,0.0,0.0013890175293422226,0.0013890175293422226,0.0,0.0,0.0,0.0,-0.11572733273627661,-0.09328252560605557,0.0,0.0,0.0,0.0,0.11572733273627644,0.09328252560605543,0.14864200323494442,0.0,-6.630687740094818,-5.344695019548016,0.0,0.0,0.0,0.0,6.630687740094809,5.344695019548008,8.516559443732245
1,0.0049974918365478516,1775825889.0291986,0.041547663,-19.193456394074744,-0.9311822827168603,0.837310113046429,-19.31,-0.92,0.8237616985800035,-0.11654360592525492,0.011182282716860281,-0.013548414466425518,0.11786015044693841,5.178661665536043,-0.47958397059165425,0.6056692523417672,5.235969124639032,0.0,0.0,0.0013542886074870036,0.0013542886074870036,0.0,0.0,0.0,0.0,-0.11593425082133746,-0.09234431842048736,0.0,0.0,0.0,0.0,0.11593425082133724,0.09234431842048751,0.1482168130073276,0.0,-6.642543273073734,-5.29093970750611,0.0,0.0,0.0,0.0,6.642543273073722,5.290939707506119,8.492197838199594
2,0.009996414184570312,1775825889.0341976,0.046546528,-19.165922825729147,-0.9337359615612179,0.8405288999923723,-19.31,-0.92,0.8237683849979385,-0.14407717427085132,0.013735961561217813,-0.016760514994433873,0.14569771325852426,5.669857955509539,-0.5193421843633723,0.6643820089896225,5.7322254835258555,0.0,0.0,0.0013204302086578194,0.0013204302086578194,0.0,0.0,0.0,0.0,-0.11616405731124707,-0.09134215116424173,0.0,0.0,0.0,0.0,0.11616405731124724,0.0913421511642416,0.1477750885309222,0.0,-6.655710215050271,-5.2335197533570295,0.0,0.0,0.0,0.0,6.655710215050281,5.233519753357022,8.466888889993939
3,0.014994144439697266,1775825889.0391953,0.051544445,-19.136015766120536,-0.9364775033637263,0.8440324280348243,-19.31,-0.92,0.8237749043232776,-0.17398423387946238,0.01647750336372622,-0.020257523711546654,0.17593291057289126,6.130545267671473,-0.5549545297460824,0.7198576339359831,6.197560392782849,0.0,0.0,0.001287433892537179,0.001287433892537179,0.0,0.0,0.0,0.0,-0.11641454421948079,-0.09027681506772169,0.0,0.0,0.0,0.0,0.11641454421948083,0.09027681506772156,0.1473168335411845,0.0,-6.670062057715343,-5.17248049126349,0.0,0.0,0.0,0.0,6.670062057715346,5.1724804912634825,8.440632813141157
4,0.019997596740722656,1775825889.0441988,0.056547876,-19.103845605054772,-0.9393899867356388,0.8478094628028123,-19.31,-0.92,0.8237812606499579,-0.20615439494522647,0.019389986735638742,-0.024028202152854394,0.2084537374084214,6.5612775474759735,-0.5864613783660987,0.772163431461259,6.632536194263354,0.0,0.0,0.0012552386529906209,0.0012552386529906209,0.0,0.0,0.0,0.0,-0.11668514397431624,-0.0891452978374163,0.0,0.0,0.0,0.0,0.1166851439743164,0.08914529783741632,0.14684109421694122,0.0,-6.6855662816046895,-5.107649329520659,0.0,0.0,0.0,0.0,6.685566281604698,5.10764932952066,8.413374957713613
5,0.02499699592590332,1775825889.0491982,0.061547139,-19.06962591054836,-0.9424471332646663,0.8518366597283873,-19.31,-0.92,0.8237874580801436,-0.24037408945163818,0.022447133264666297,-0.02804920164824365,0.2430438939463604,6.961209005398048,-0.6138000898381928,0.8211968823999493,7.036301989453242,0.0,0.0,0.0012238608833198077,0.0012238608833198077,0.0,0.0,0.0,0.0,-0.11697517292850902,-0.08794690140755178,0.0,0.0,0.0,0.0,0.1169751729285089,0.08794690140755179,0.14634838075238207,0.0,-6.7021837166165295,-5.038986271905876,0.0,0.0,0.0,0.0,6.702183716616522,5.038986271905877,8.385144555685104
6,0.029878616333007812,1775825889.0540798,0.06642872,-19.03435466939721,-0.9455543707076535,0.855997937872217,-19.31,-0.92,0.8237923042660991,-0.2756453306027886,0.02555437070765343,-0.032205633606117945,0.27869441505232273,7.322362826706728,-0.6365001277667702,0.8659617289932084,7.400812083458447,0.0,0.0,0.001199317929641963,0.001199317929641963,0.0,0.0,0.0,0.0,-0.11727767028861744,-0.08670756021829996,0.0,0.0,0.0,0.0,0.11727767028861757,0.08670756021829984,0.14585010437889917,0.0,-6.719515538664591,-4.9679772523850225,0.0,0.0,0.0,0.0,6.719515538664599,4.967977252385015,8.356595422453449
7,0.03495216369628906,1775825889.0591533,0.071502332,-18.995904555607027,-0.9488907978299833,0.8605463297605049,-19.31,-0.92,0.8237958750410561,-0.3140954443929722,0.028890797829983272,-0.03675045471944882,0.3175550697276898,7.666975640773542,-0.6559096092385029,0.9092262975343044,7.74851117001416,0.0,0.0,0.0011812449974859982,0.0011812449974859982,0.0,0.0,0.0,0.0,-0.1176130304363791,-0.0853421835729703,0.0,0.0,0.0,0.0,0.11761303043637916,0.08534218357297041,0.14531384388774263,0.0,-6.738730259748218,-4.889746933161902,0.0,0.0,0.0,0.0,6.738730259748221,4.889746933161908,8.325869959590566
8,0.04007744789123535,1775825889.0642786,0.076627679,-18.955368380679765,-0.9523501754142691,0.8653553572077316,-19.31,-0.92,0.8238028559100042,-0.3546316193202337,0.0323501754142691,-0.04155250129772736,0.3585201941803596,7.983280282943637,-0.6711873365550096,0.949556873591678,8.067522220172291,0.0,0.0,0.001145873192517224,0.001145873192517224,0.0,0.0,0.0,0.0,-0.11797465042924765,-0.08387687341195531,0.0,0.0,0.0,0.0,0.1179746504292476,0.08387687341195527,0.14475271340209253,0.0,-6.759449559127137,-4.805790845258108,0.0,0.0,0.0,0.0,6.759449559127133,4.805790845258106,8.29371955100669
9,0.045418500900268555,1775825889.0696197,0.081968748,-18.911490768627104,-0.9560262735272352,0.8705772251958184,-19.31,-0.92,0.8238085131278032,-0.39850923137289485,0.0360262735272352,-0.04676871206801514,0.4028583030076152,8.278866806839423,-0.6824778691799287,0.9879754842523706,8.365495036445342,0.0,0.0,0.001117127405954151,0.001117127405954151,0.0,0.0,0.0,0.0,-0.118377539463911,-0.08225016569346032,0.0,0.0,0.0,0.0,0.11837753946391105,0.08225016569346044,0.14414690980430872,0.0,-6.782533400425446,-4.71258735848699,0.0,0.0,0.0,0.0,6.782533400425449,4.7125873584869975,8.259009561639838
