sample_idx,t_rel_s,stamp_s,t_in_traj_s,x_des_m,y_des_m,z_des_m,x_act_m,y_act_m,z_act_m,ex_m,ey_m,ez_m,e_pos_norm_m,vx_des_mps,vy_des_mps,vz_des_mps,speed_des_mps,vx_act_mps,vy_act_mps,vz_act_mps,speed_act_mps,wx_act_radps,wy_act_radps,wz_act_radps,roll_des_rad,pitch_des_rad,yaw_des_rad,roll_act_rad,pitch_act_rad,yaw_act_rad,e_roll_rad,e_pitch_rad,e_yaw_rad,e_ang_norm_rad,roll_des_deg,pitch_des_deg,yaw_des_deg,roll_act_deg,pitch_act_deg,yaw_act_deg,e_roll_deg,e_pitch_deg,e_yaw_deg,e_ang_norm_deg
0,0.0002453327178955078,1775721619.4263425,0.012089328,-19.301899293603913,-0.9207353122926085,0.7342572175141319,-19.31,-0.92,0.732683686319444,-0.0081007063960854,0.000735312292608481,-0.0015735311946878383,0.008284813136329375,1.6854483709867403,-0.14993762947389677,0.33218008246758535,1.7244016675885814,0.0,0.0,0.004975036226368618,0.004975036226368618,0.0,0.0,0.0,0.0,-0.19384671724888583,-0.08872651889420075,0.0,0.0,0.0,0.0,0.1938467172488858,0.0887265188942008,0.2131875815877943,0.0,-11.106598770826974,-5.083655063525459,0.0,0.0,0.0,0.0,11.106598770826974,5.083655063525462,12.21474866958151
1,0.005256175994873047,1775721619.4313533,0.017100284,-19.2940048458339,-0.9214449320699528,0.7358097794820989,-19.31,-0.92,0.7327082496410678,-0.015995154166098757,0.0014449320699527757,-0.00310152984103107,0.01635702518304752,1.9216574945702238,-0.17001761133469356,0.37864259009938445,1.9659714457842554,0.0,0.0,0.004850794888935846,0.004850794888935846,0.0,0.0,0.0,0.0,-0.19380924906659777,-0.08824468793764398,0.0,0.0,0.0,0.0,0.1938092490665979,0.08824468793764417,0.2129533985945535,0.0,-11.104452002115842,-5.056048183276005,0.0,0.0,0.0,0.0,11.104452002115849,5.056048183276015,12.201330972435073
2,0.010247468948364258,1775721619.4363446,0.022091428,-19.28365859588112,-0.9223678260900903,0.7378411729598183,-19.31,-0.92,0.7327321993616772,-0.02634140411887742,0.0023678260900902304,-0.005108973598141109,0.026936551051933637,2.255864714420852,-0.19844164674565068,0.4443722431023228,2.307763286685181,0.0,0.0,0.004729608510117979,0.004729608510117979,0.0,0.0,0.0,0.0,-0.1937656004162436,-0.0877411438029714,0.0,0.0,0.0,0.0,0.1937656004162438,0.0877411438029716,0.21270546824311123,0.0,-11.101951118669106,-5.0271972295606995,0.0,0.0,0.0,0.0,11.101951118669117,5.02719722956071,12.187125609684236
3,0.01524043083190918,1775721619.4413376,0.027084399,-19.270937602574715,-0.9234934236956459,0.7403391198447749,-19.31,-0.92,0.7327555505082594,-0.03906239742528328,0.0034934236956458697,-0.007583569336515494,0.03994477970410922,2.7199573735041227,-0.23763837950390443,0.5358354078678157,2.782401785763076,0.0,0.0,0.004611293535947285,0.004611293535947285,0.0,0.0,0.0,0.0,-0.1937908599981046,-0.08714713169246084,0.0,0.0,0.0,0.0,0.19379085999810464,0.0871471316924608,0.2124841640711799,0.0,-11.103398386102006,-4.993162842648785,0.0,0.0,0.0,0.0,11.103398386102008,4.993162842648783,12.174445814643931
4,0.020241975784301758,1775721619.4463391,0.032086149,-19.255925334892435,-0.9248105032050409,0.7432900773043412,-19.31,-0.92,0.7327783168217926,-0.054074665107563646,0.004810503205040839,-0.010511760482548538,0.05529654108552667,3.1630974074657208,-0.27421467112885295,0.6237546930486227,3.2356527644478246,0.0,0.0,0.00449569227065415,0.00449569227065415,0.0,0.0,0.0,0.0,-0.19398995611805286,-0.0864756174577326,0.0,0.0,0.0,0.0,0.19398995611805292,0.08647561745773258,0.21239146755314867,0.0,-11.114805753492472,-4.9546879111159,0.0,0.0,0.0,0.0,11.114805753492476,4.954687911115898,12.169134695385184
5,0.025240421295166016,1775721619.4513376,0.037084524,-19.238763372979736,-0.9263027325146842,0.7466690892874377,-19.31,-0.92,0.7328005117047047,-0.07123662702026223,0.006302732514684162,-0.013868577582732966,0.07284722994420513,3.5841727270571337,-0.308077284318975,0.7079104548609328,3.666380089760872,0.0,0.0,0.004382657170618132,0.004382657170618132,0.0,0.0,0.0,0.0,-0.19430185924003135,-0.08574416922761018,0.0,0.0,0.0,0.0,0.1943018592400314,0.08574416922761019,0.21238002509809165,0.0,-11.132676485998793,-4.912779014597571,0.0,0.0,0.0,0.0,11.132676485998797,4.912779014597572,12.16847909100315
6,0.030246973037719727,1775721619.4563441,0.042091154,-19.2195177312814,-0.9279603617605463,0.7504660790057875,-19.31,-0.92,0.7328221474616852,-0.0904822687185991,0.007960361760546264,-0.017643931544102376,0.09252954464470532,3.984131182588069,-0.33930106942215993,0.7884930761600824,4.0755549103078,0.0,0.0,0.004272061780371378,0.004272061780371378,0.0,0.0,0.0,0.0,-0.1946966119616642,-0.08495812903800554,0.0,0.0,0.0,0.0,0.194696611961664,0.08495812903800548,0.21242564440055053,0.0,-11.155294150899659,-4.867742229205562,0.0,0.0,0.0,0.0,11.155294150899646,4.867742229205559,12.171092884498375
7,0.03524947166442871,1775721619.4613466,0.047093564,-19.19834294674902,-0.9297659831080758,0.7546535224178235,-19.31,-0.92,0.7328432361856222,-0.11165705325097974,0.009765983108075749,-0.02181028623220127,0.11418564074475343,4.3619498305259805,-0.3678049685983093,0.8652972819986561,4.462132472841376,0.0,0.0,0.004163785995801709,0.004163785995801709,0.0,0.0,0.0,0.0,-0.19515655846215582,-0.08412223351972062,0.0,0.0,0.0,0.0,0.19515655846215596,0.0841222335197207,0.21251501707676876,0.0,-11.18164714417964,-4.819848943893936,0.0,0.0,0.0,0.0,11.181647144179648,4.81984894389394,12.176213561649467
8,0.040251731872558594,1775721619.466349,0.052095785,-19.175333571107675,-0.9317073825716773,0.759215715941044,-19.31,-0.92,0.7328637890230141,-0.1346664288923236,0.01170738257167725,-0.0263519269180299,0.1377190398223283,4.717961941630301,-0.3936155111406076,0.9383898668510611,4.8264555934444475,0.0,0.0,0.004057729770592498,0.004057729770592498,0.0,0.0,0.0,0.0,-0.19567254773618808,-0.08323637786417179,0.0,0.0,0.0,0.0,0.19567254773618803,0.08323637786417182,0.21264063707936443,0.0,-11.211211151855709,-4.769093153573193,0.0,0.0,0.0,0.0,11.211211151855705,4.769093153573195,12.18341105762062
9,0.04522967338562012,1775721619.4713268,0.057073834,-19.150721353923675,-0.9337609131097513,0.7641096641794497,-19.31,-0.92,0.7328838170183006,-0.15927864607632358,0.01376091310975125,-0.031225847161149067,0.16289291990891536,5.050619562665482,-0.4166285846187862,1.0074474390794481,5.16694181182723,0.0,0.0,0.003953796118704136,0.003953796118704136,0.0,0.0,0.0,0.0,-0.19623649136797533,-0.08230424181403326,0.0,0.0,0.0,0.0,0.1962364913679755,0.0823042418140334,0.21279743599253353,0.0,-11.243522741840398,-4.71568569196826,0.0,0.0,0.0,0.0,11.243522741840406,4.715685691968268,12.19239497357745
