sample_idx,t_rel_s,stamp_s,t_in_traj_s,x_des_m,y_des_m,z_des_m,x_act_m,y_act_m,z_act_m,ex_m,ey_m,ez_m,e_pos_norm_m,vx_des_mps,vy_des_mps,vz_des_mps,speed_des_mps,vx_act_mps,vy_act_mps,vz_act_mps,speed_act_mps,wx_act_radps,wy_act_radps,wz_act_radps,roll_des_rad,pitch_des_rad,yaw_des_rad,roll_act_rad,pitch_act_rad,yaw_act_rad,e_roll_rad,e_pitch_rad,e_yaw_rad,e_ang_norm_rad,roll_des_deg,pitch_des_deg,yaw_des_deg,roll_act_deg,pitch_act_deg,yaw_act_deg,e_roll_deg,e_pitch_deg,e_yaw_deg,e_ang_norm_deg
0,0.0,1775788850.6239102,0.928114808,-17.2841761007885,1.4322107860452513,0.5192708149876258,-18.451399094836756,-1.4438270571660663,0.4343119012578335,-1.167222994048256,-2.876037843211318,-0.08495891372979236,3.1050315957234202,0.0,0.0,0.0,0.0,1.7300608281552248,-0.16993845247821637,1.3560625003427558,2.204743760980781,1.5311544952084704,-6.923759848238803,0.715564438073366,0.0,0.0,0.0,-0.25514733232524683,-0.3383679821259241,-0.7614322399113017,-0.2551473323252469,-0.338367982125924,-0.7614322399113016,0.8714195938220586,0.0,0.0,0.0,-14.618865296258484,-19.387057298173527,-43.62685373211035,-14.618865296258488,-19.387057298173524,-43.62685373211034,49.928664911008426
1,0.0050046443939208984,1775788850.6289148,0.933119306,-17.2841761007885,1.4322107860452513,0.5192708149876258,-18.442768490057226,-1.4445643024095682,0.4412178985412692,-1.1585923892687262,-2.8767750884548198,-0.07805291644635665,3.1022997101813736,0.0,0.0,0.0,0.0,1.7216392958245352,-0.12461609519272072,1.4062083688962965,2.226430554241983,1.557739397072292,-6.980640598791951,0.9967050625031716,0.0,0.0,0.0,-0.2521978034393938,-0.37094816246027223,-0.7477103771512089,-0.2521978034393939,-0.3709481624602722,-0.747710377151209,0.8719386901565447,0.0,0.0,0.0,-14.449869739547182,-21.2537641271068,-42.84064890889929,-14.449869739547188,-21.253764127106795,-42.8406489088993,49.95840694013519
2,0.010002851486206055,1775788850.633913,0.938117592,-17.2841761007885,1.4322107860452513,0.5192708149876258,-18.434188159643142,-1.4450698457876578,0.4483725477138822,-1.1500120588546423,-2.8772806318329094,-0.07089826727374365,3.0994028673494993,0.0,0.0,0.0,0.0,1.7099432990653232,-0.07727085224385127,1.4554922827548875,2.246849940646666,1.5931190690001271,-7.026818621608263,1.278861409554618,0.0,0.0,0.0,-0.2501247885481736,-0.4034597377505926,-0.7323597866486289,-0.25012478854817344,-0.4034597377505924,-0.7323597866486287,0.8727502660739039,0.0,0.0,0.0,-14.331094735412494,-23.11654017656397,-41.961124860067855,-14.331094735412483,-23.11654017656396,-41.96112486006784,50.00490681495433
3,0.015005350112915039,1775788850.6389155,0.943120201,-17.2841761007885,1.4322107860452513,0.5192708149876258,-18.425674588019568,-1.4453337827473316,0.4557710839668867,-1.1414984872310683,-2.877544568792583,-0.06349973102073914,3.096338766604555,0.0,0.0,0.0,0.0,1.694928897585161,-0.027989194500479733,1.5037341325574947,2.266006113031577,1.637397869639132,-7.063333523140839,1.561893203540246,0.0,0.0,0.0,-0.24900872509854335,-0.435844993880747,-0.7152966062892725,-0.24900872509854333,-0.43584499388074693,-0.7152966062892725,0.8738509248350435,0.0,0.0,0.0,-14.267149010079867,-24.972078671271994,-40.98347664040621,-14.267149010079867,-24.97207867127199,-40.98347664040621,50.06796991665173
4,0.0200040340423584,1775788850.6439142,0.948118792,-17.2841761007885,1.4322107860452513,0.5192708149876258,-18.417244466420364,-1.44534667850224,0.4634078703327825,-1.133068365631864,-2.8775574645474915,-0.055862944654843316,3.093105486651589,0.0,0.0,0.0,0.0,1.6765571921329896,0.023127520142952773,1.5507651296421798,2.2839114229748367,1.6906437464705109,-7.091034082806238,1.845679395387345,0.0,0.0,0.0,-0.2489381010221821,-0.46804571310897025,-0.6964255516149495,-0.24893810102218206,-0.46804571310897014,-0.6964255516149493,0.875240262237976,0.0,0.0,0.0,-14.263102548572359,-26.817043980334944,-39.90224485260688,-14.263102548572355,-26.817043980334937,-39.90224485260687,50.147573086159426
5,0.02499985694885254,1775788850.64891,0.953114562,-17.2841761007885,1.4322107860452513,0.5192708149876258,-18.408914669226608,-1.4450996413443178,0.4712764538268018,-1.124738568438108,-2.877310427389569,-0.04799436116082406,3.089701539242939,0.0,0.0,0.0,0.0,1.6547937457106348,0.07596348743647204,1.5964276327628386,2.3005855730477194,1.7528920317123025,-7.110598197245571,2.1301155655621464,0.0,0.0,0.0,-0.25001035090894824,-0.5000016020507078,-0.6756394959836182,-0.2500103509089482,-0.5000016020507076,-0.675639495983618,0.8769238884577653,0.0,0.0,0.0,-14.324537941667439,-28.647981547285283,-38.71129159220746,-14.324537941667437,-28.647981547285276,-38.71129159220745,50.244037762830914
6,0.029998064041137695,1775788850.6539083,0.958112833,-17.2841761007885,1.4322107860452513,0.5192708149876258,-18.400702232635574,-1.4445843938753808,0.4793696209027268,-1.116526131847074,-2.876795179920632,-0.03990119408489906,3.0861259234842273,0.0,0.0,0.0,0.0,1.6296082269071328,0.13038884976502066,1.640575048588429,2.316054989717943,1.8241482184691644,-7.12255065367812,2.4151116677423174,0.0,0.0,0.0,-0.2523326503229733,-0.5316487107134718,-0.652819068465908,-0.25233265032297325,-0.5316487107134718,-0.6528190684659081,0.8789168641999132,0.0,0.0,0.0,-14.45759589685678,-30.461227307453566,-37.40377740875846,-14.457595896856777,-30.461227307453566,-37.403777408758465,50.358226861527946
7,0.03571033477783203,1775788850.6596205,0.963825174,-17.2841761007885,1.4322107860452513,0.5192708149876258,-18.392624334596768,-1.443793342369505,0.48767945261200946,-1.108448233808268,-2.876004128414756,-0.03159136237561638,3.082378180539847,0.0,0.0,0.0,0.0,1.6009742567393224,0.1862600530375056,1.6830718135979734,2.3303523570111735,1.9043898412618396,-7.127278933638678,2.7005900712179995,0.0,0.0,0.0,-0.2560225439802553,-0.5629178262382304,-0.6278323490843994,-0.25602254398025526,-0.5629178262382304,-0.6278323490843993,0.8812476840705633,0.0,0.0,0.0,-14.66901123027113,-32.252815656129236,-35.972143844320286,-14.669011230271128,-32.252815656129236,-35.97214384432028,50.49177300292143
8,0.04118013381958008,1775788850.6650903,0.969294816,-17.2841761007885,1.4322107860452513,0.5192708149876258,-18.3846982750412,-1.4427196444116037,0.49619737988740226,-1.1005221742526992,-2.874930430456855,-0.023073435100223583,3.0784584485414204,0.0,0.0,0.0,0.0,1.5688694417806808,0.2434201819343382,1.7237934626933704,2.3435162923160084,1.9935675697364557,-7.125047254318959,2.9864838644437235,0.0,0.0,0.0,-0.261208311934924,-0.5937328293494089,-0.600534770535564,-0.261208311934924,-0.5937328293494089,-0.6005347705355639,0.8839629321941895,0.0,0.0,0.0,-14.966133847607836,-34.01838528008226,-34.40810780254516,-14.966133847607836,-34.01838528008226,-34.40810780254516,50.647345260736024
9,0.045001983642578125,1775788850.6689122,0.973116856,-17.2841761007885,1.4322107860452513,0.5192708149876258,-18.376941455512604,-1.4413572748794683,0.5049142393934606,-1.0927653547241043,-2.8735680609247196,-0.014356575594165255,3.07436751747652,0.0,0.0,0.0,0.0,1.5332755776809972,0.3016992902119686,1.7626267876861041,2.3555911469302213,2.0916056108344065,-7.116009052403809,3.2727353863525668,0.0,0.0,0.0,-0.26802893710134695,-0.6240090084834135,-0.5707693745133834,-0.2680289371013469,-0.6240090084834136,-0.5707693745133833,0.8871327029675602,0.0,0.0,0.0,-15.356926883284585,-35.753082564242774,-32.70267623493872,-15.356926883284583,-35.75308256424278,-32.702676234938714,50.828959748074084
