sample_idx,t_rel_s,stamp_s,t_in_traj_s,x_des_m,y_des_m,z_des_m,x_act_m,y_act_m,z_act_m,ex_m,ey_m,ez_m,e_pos_norm_m,vx_des_mps,vy_des_mps,vz_des_mps,speed_des_mps,vx_act_mps,vy_act_mps,vz_act_mps,speed_act_mps,wx_act_radps,wy_act_radps,wz_act_radps,roll_des_rad,pitch_des_rad,yaw_des_rad,roll_act_rad,pitch_act_rad,yaw_act_rad,e_roll_rad,e_pitch_rad,e_yaw_rad,e_ang_norm_rad,roll_des_deg,pitch_des_deg,yaw_des_deg,roll_act_deg,pitch_act_deg,yaw_act_deg,e_roll_deg,e_pitch_deg,e_yaw_deg,e_ang_norm_deg
0,0.0,1775825937.3277025,0.047138586,-19.342058663909416,0.844605791633279,0.6643820085551673,-19.31,0.92,0.6633187164624099,0.03205866390941736,0.07539420836672106,-0.0010632920927573508,0.08193396839514154,-1.2311091702819967,-2.938530940869111,0.04123234101353069,3.186266464930858,0.0,0.0,0.0036241313423171825,0.0036241313423171825,0.0,0.0,0.0,0.0,-0.012941005515583642,-1.9675347978500886,0.0,0.0,0.0,0.0,0.012941005515583637,1.9675347978500888,1.9675773556266458,0.0,-0.7414649986984626,-112.73143996193568,0.0,0.0,0.0,0.0,0.7414649986984623,112.73143996193569,112.73387834291786
1,0.005007266998291016,1775825937.3327098,0.052145872,-19.34856097373041,0.8290892913161065,0.6645985552445727,-19.31,0.92,0.6633366109523668,0.03856097373041223,0.0909107086838935,-0.00126194429220583,0.09875878771958434,-1.3254133607190968,-3.1771297927863684,0.044742076373102686,3.442800625999365,0.0,0.0,0.003534066947608181,0.003534066947608181,0.0,0.0,0.0,0.0,-0.012996203021203233,-1.96601896003813,0.0,0.0,0.0,0.0,0.01299620302120319,1.96601896003813,1.9660619147225191,0.0,-0.7446275828101148,-112.6445888528841,0.0,0.0,0.0,0.0,0.7446275828101123,112.6445888528841,112.64704997500992
2,0.010015249252319336,1775825937.3377178,0.057153731,-19.355517770753373,0.8124134776278039,0.6648324673554389,-19.31,0.92,0.6633540608664132,0.045517770753374265,0.10758652237219613,-0.001478406489025641,0.11682856215945904,-1.4123213067103177,-3.4008188531729373,0.048157708638560386,3.682735329939656,0.0,0.0,0.003446244948871405,0.003446244948871405,0.0,0.0,0.0,0.0,-0.013076986779360828,-1.9644126632008878,0.0,0.0,0.0,0.0,0.013076986779360755,1.9644126632008874,1.9644561891086374,0.0,-0.7492561512057505,-112.55255482346492,0.0,0.0,0.0,0.0,0.7492561512057464,112.55255482346489,112.55504867427844
3,0.01501321792602539,1775825937.3427157,0.062151741,-19.36287635660075,0.7946908040432845,0.6650827383666549,-19.31,0.92,0.6633710770539336,0.05287635660075196,0.12530919595671552,-0.0017116613127212688,0.13601923931245125,-1.491672708472436,-3.60917407156344,0.05147239184684072,3.9056208667982286,0.0,0.0,0.0033606124341560074,0.0033606124341560074,0.0,0.0,0.0,0.0,-0.013179436442308337,-1.9627156344058696,0.0,0.0,0.0,0.0,0.013179436442308123,1.9627156344058694,1.962759883196661,0.0,-0.7551260845051806,-112.45532223579819,0.0,0.0,0.0,0.0,0.7551260845051684,112.45532223579818,112.4578575047591
4,0.020015954971313477,1775825937.3477185,0.067154398,-19.370620460924357,0.7759460964675942,0.6653495962769147,-19.31,0.92,0.6633876705402523,0.060620460924358355,0.14405390353240588,-0.0019619257366624288,0.15630168443814524,-1.5637092435643039,-3.80282300418184,0.05469588686729253,4.112133392727338,0.0,0.0,0.003277111214511557,0.003277111214511557,0.0,0.0,0.0,0.0,-0.013301489656066987,-1.9609178305387787,0.0,0.0,0.0,0.0,0.013301489656067034,1.9609178305387784,1.960962944002762,0.0,-0.7621192185295593,-112.35231566182159,0.0,0.0,0.0,0.0,0.762119218529562,112.35231566182158,112.35490047290705
5,0.02504110336303711,1775825937.3527436,0.072179574,-19.378743564721216,0.7561793530736249,0.6656336522935982,-19.31,0.92,0.6634038516370628,0.0687435647212169,0.1638206469263751,-0.00222980065653533,0.17767344782190747,-1.6286279789541778,-3.982335893560667,0.05783894049504189,4.302879687605918,0.0,0.0,0.0031956909109128323,0.0031956909109128323,0.0,0.0,0.0,0.0,-0.013442319239226034,-1.9590054565244843,0.0,0.0,0.0,0.0,0.01344231923922612,1.9590054565244843,1.9590515752882138,0.0,-0.7701881592751594,-112.24274470195203,0.0,0.0,0.0,0.0,0.7701881592751643,112.24274470195203,112.2453871124701
6,0.030022859573364258,1775825937.3577254,0.077161401,-19.387100221980543,0.735729770723078,0.6659306138847938,-19.31,0.92,0.6634196308227291,0.07710022198054389,0.18427022927692205,-0.0025109830620646534,0.19976552921652058,-1.685624159546517,-4.14545287086096,0.06086094395919005,4.475467837698745,0.0,0.0,0.003116296145281805,0.003116296145281805,0.0,0.0,0.0,0.0,-0.013599208424342518,-1.956996564562791,0.0,0.0,0.0,0.0,0.013599208424342368,1.9569965645627914,1.9570438145785944,0.0,-0.7791772474335805,-112.12764367104924,0.0,0.0,0.0,0.0,0.779177247433572,112.12764367104927,112.13035089753672
7,0.035013437271118164,1775825937.362716,0.082151822,-19.395737646987122,0.7144671480010084,0.6662429479857566,-19.31,0.92,0.6634350178967685,0.08573764698712338,0.20553285199899163,-0.002807930088988053,0.2227163708242226,-1.7353690342345902,-4.294029910021584,0.06379438831792537,4.631875244123176,0.0,0.0,0.0030388787437280627,0.0030388787437280627,0.0,0.0,0.0,0.0,-0.013773342764849802,-1.9548625201194714,0.0,0.0,0.0,0.0,0.013773342764849872,1.9548625201194714,1.9549110408248167,0.0,-0.789154410212942,-112.00537193115369,0.0,0.0,0.0,0.0,0.789154410212946,112.00537193115369,112.00815196278897
8,0.04000663757324219,1775825937.3677092,0.087145237,-19.40461034678474,0.6924867017468289,0.6665698872826922,-19.31,0.92,0.6634500228152543,0.09461034678474078,0.22751329825317113,-0.0031198644674378384,0.2464206812649062,-1.7777811700480757,-4.427848636423497,0.06663565503236822,4.771874866986405,0.0,0.0,0.0029633858366251917,0.0029633858366251917,0.0,0.0,0.0,0.0,-0.013964704176427919,-1.9525951269565276,0.0,0.0,0.0,0.0,0.013964704176427922,1.9525951269565276,1.9526450631840682,0.0,-0.8001186114580339,-111.8754598724202,0.0,0.0,0.0,0.0,0.8001186114580341,111.8754598724202,111.87832100750308
9,0.04503798484802246,1775825937.3727405,0.092176558,-19.413745908253233,0.6697012510553665,0.6669134195406909,-19.31,0.92,0.6634646548902311,0.10374590825323438,0.25029874894463355,-0.0034487646504598457,0.27096968682889877,-1.8130663999763814,-4.547661759698389,0.06940345195489138,4.89624898166848,0.0,0.0,0.002889772468548912,0.002889772468548912,0.0,0.0,0.0,0.0,-0.014175295533236664,-1.9501651297824392,0.0,0.0,0.0,0.0,0.01417529553323682,1.9501651297824392,1.9502166475606786,0.0,-0.8121846074051087,-111.73623129011621,0.0,0.0,0.0,0.0,0.8121846074051176,111.73623129011621,111.73918304137922
